ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Dt_Customer_Parsed,Age,Customer_Tenure_Days,Total_Spending,Total_Children,Total_Purchases,Total_Accepted_Campaigns,Marital_Status_Clean,Age_zscore,Age_minmax,Income_zscore,Income_minmax,Recency_zscore,Recency_minmax,MntWines_zscore,MntWines_minmax,MntFruits_zscore,MntFruits_minmax,MntMeatProducts_zscore,MntMeatProducts_minmax,MntFishProducts_zscore,MntFishProducts_minmax,MntSweetProducts_zscore,MntSweetProducts_minmax,MntGoldProds_zscore,MntGoldProds_minmax,NumDealsPurchases_zscore,NumDealsPurchases_minmax,NumWebPurchases_zscore,NumWebPurchases_minmax,NumCatalogPurchases_zscore,NumCatalogPurchases_minmax,NumStorePurchases_zscore,NumStorePurchases_minmax,NumWebVisitsMonth_zscore,NumWebVisitsMonth_minmax,Customer_Tenure_Days_zscore,Customer_Tenure_Days_minmax,Total_Spending_zscore,Total_Spending_minmax,Total_Children_zscore,Total_Children_minmax,Total_Purchases_zscore,Total_Purchases_minmax,Total_Accepted_Campaigns_zscore,Total_Accepted_Campaigns_minmax
3436,1969,Graduation,Married,14045.0,1,0,26-01-2014,24,11,0,5,2.0,1,1.0,1,1,0,3,7,0,0,0,0,0,0,0,2014-01-26,45,154,20.0,1.0,5.0,0,Married,-0.012552778532912787,0.421875,-1.8064905041619828,0.10645171746858421,-0.8669630008939162,0.24242424242424243,-0.8793429331029585,0.008979591836734694,-0.7953458193534686,0.0,-0.8157697174973287,0.008992805755395683,-0.7461531343752205,0.016597510373443983,-0.7602647851031514,0.012345679012345678,-0.9639400405807975,0.007905138339920948,-0.790048557152679,0.16666666666666666,-1.1561501664283205,0.08333333333333333,-0.9595322445985,0.0,-0.8582634553880824,0.23076923076923078,0.7242904509412689,0.5384615384615384,-0.9874315361417191,0.22031473533619456,-0.9727491952019894,0.005986530306809678,0.08492276300300138,0.4,-1.2858356405961762,0.12345679012345678,-0.5018003774609209,0.0
3921,1952,2n Cycle,Widow,28457.0,0,0,28-10-2012,96,24,1,108,29.0,29,14.0,1,4,1,4,8,0,0,0,0,0,0,0,2012-10-28,62,609,205.0,0.0,10.0,0,Widow,1.4315856097852457,0.6875,-1.118110305308966,0.23103004894704426,1.6190142910284022,0.9696969696969697,-0.8400748130465276,0.019591836734693877,-0.7586584645759359,0.012345679012345678,-0.2397607407042976,0.19424460431654678,-0.07719855322633355,0.24066390041493776,0.25642584668870066,0.35802469135802467,-0.638349969747533,0.11067193675889328,-0.790048557152679,0.16666666666666666,-0.022934133989826744,0.3333333333333333,-0.5938717771094493,0.1,-0.5506618329769937,0.3076923076923077,1.1501200074001778,0.6153846153846154,1.2636784204542941,0.871244635193133,-0.6655369605167991,0.07982040409079572,-1.298546248827711,0.0,-0.6337478355394782,0.24691358024691357,-0.5018003774609209,0.0
3403,1958,PhD,Together,78952.0,0,1,24-09-2012,11,1170,19,556,99.0,76,126.5,2,2,5,12,6,0,0,0,0,0,0,0,2012-09-24,56,643,2092.0,1.0,21.0,0,Together,0.9218897080258956,0.59375,1.2937519026485051,0.6675123448119374,-1.315820011935446,0.1111111111111111,2.621561001158837,0.9551020408163265,-0.09828607858034562,0.2345679012345679,2.2655986923372358,1.0,1.6571281386411512,0.8215767634854771,1.963013692910738,0.9382716049382716,2.1792564124634106,1.0,-0.1401371476697555,0.3333333333333333,-0.7784114889488225,0.16666666666666666,0.8687700928467534,0.5,1.9101511463117165,0.9230769230769231,0.2984608944823601,0.46153846153846156,1.4318932303977325,0.9198855507868383,2.4680278332721417,0.8329259166874532,0.08492276300300138,0.4,0.8008453355852571,0.5185185185185185,-0.5018003774609209,0.0
22,1976,Graduation,Divorced,46310.0,1,0,03-12-2012,99,185,2,88,15.0,5,14.0,2,6,1,5,8,0,0,0,0,0,0,0,2012-12-03,38,573,309.0,1.0,14.0,0,Divorced,-0.6071979972521545,0.3125,-0.2653728857889199,0.38535262401538645,1.7225966781918323,1.0,-0.3537542492707304,0.1510204081632653,-0.7219711097984031,0.024691358024691357,-0.35160714396508036,0.15827338129496402,-0.42406389159983043,0.12448132780082988,-0.615023266275744,0.06172839506172839,-0.638349969747533,0.11067193675889328,-0.1401371476697555,0.3333333333333333,0.732543220969169,0.5,-0.5938717771094493,0.1,-0.24306021056590488,0.38461538461538464,1.1501200074001778,0.6153846153846154,1.0855686216906537,0.8197424892703863,-0.49283386642350296,0.12132701421800948,0.08492276300300138,0.4,-0.11207759149411996,0.345679012345679,-0.5018003774609209,0.0
10965,1955,Graduation,Together,76005.0,0,0,22-02-2013,72,983,20,389,120.5,50,40.0,1,3,5,13,6,0,0,0,1,0,0,0,2013-02-22,59,492,1722.0,0.0,22.0,1,Together,1.1767376589055707,0.640625,1.1529902841347777,0.6420382716182779,0.7903551937209627,0.7272727272727273,2.056704197270178,0.8024489795918367,-0.06159872380281283,0.24691358024691357,1.3316812251097,0.6996402877697842,2.18981419400045,1.0,1.0189438205325898,0.6172839506172839,0.012830171918996236,0.31620553359683795,-0.790048557152679,0.16666666666666666,-0.40067281146932465,0.25,0.8687700928467534,0.5,2.2177527687228054,1.0,0.2984608944823601,0.46153846153846156,0.6848215744724623,0.703862660944206,1.853603363901761,0.6852581691194811,-1.298546248827711,0.0,0.9312628965965967,0.5432098765432098,0.621109558115965,0.2
9426,1964,Master,Single,58308.0,0,1,12-01-2013,77,691,0,69,10.0,0,126.5,4,2,6,3,8,0,0,0,0,0,0,0,2013-01-12,50,533,900.0,1.0,15.0,0,Single,0.41219380626654556,0.5,0.30770410739998477,0.4890641714119007,0.9629925056600127,0.7777777777777778,1.1746818083103465,0.5640816326530612,-0.7953458193534686,0.0,-0.45786122706282395,0.12410071942446044,-0.5479443695903651,0.08298755186721991,-0.7965751648100032,0.0,2.1792564124634106,1.0,1.1596856712960915,0.6666666666666666,-0.7784114889488225,0.16666666666666666,1.2344305603358041,0.6,-0.8582634553880824,0.23076923076923078,1.1501200074001778,0.6153846153846154,0.8876688452866085,0.7625178826895566,0.488584677895132,0.35719630830631083,0.08492276300300138,0.4,0.01833996951721963,0.37037037037037035,-0.5018003774609209,0.0
6605,1944,PhD,Divorced,55614.0,0,0,27-11-2013,85,504,13,131,8.0,0,26.0,1,9,4,6,7,0,1,0,0,0,0,0,2013-11-27,70,214,682.0,0.0,20.0,1,Divorced,2.111180145464379,0.8125,0.17902687622387967,0.46577704783412033,1.2392122047624925,0.8585858585858586,0.6098250044216877,0.4114285714285714,-0.31841020724554236,0.16049382716049382,-0.11113737695439742,0.2356115107913669,-0.5974965607865789,0.06639004149377593,-0.7965751648100032,0.0,-0.33780528897836565,0.20553359683794467,-0.790048557152679,0.16666666666666666,1.8657592534076626,0.75,0.5031096253577028,0.4,0.06454141184518387,0.46153846153846156,0.7242904509412689,0.5384615384615384,-0.6905818715356514,0.3061516452074392,0.12657242296879967,0.27019206784734345,-1.298546248827711,0.0,0.6704277745739176,0.49382716049382713,0.621109558115965,0.2
3136,1962,Master,Divorced,59432.0,0,1,13-04-2013,88,317,25,265,25.0,19,12.0,3,5,3,11,5,0,0,0,0,0,0,0,2013-04-13,52,442,663.0,1.0,22.0,0,Divorced,0.5820924401863289,0.53125,0.3613912669552714,0.4987801056737512,1.3427945919259225,0.8888888888888888,0.044968200533028795,0.2587755102040816,0.12183805008485112,0.30864197530864196,0.638233524892847,0.4766187050359712,-0.17630293561876123,0.2074688796680498,-0.10667795037981792,0.2345679012345679,-0.6884407498757276,0.09486166007905138,0.509774261813168,0.5,0.35480454348967116,0.4166666666666667,0.13744915786865206,0.3,1.6025495239006275,0.8461538461538461,-0.12736866197654878,0.38461538461538464,0.43744685396740585,0.6323319027181689,0.09502089616329362,0.2626091294587179,0.08492276300300138,0.4,0.9312628965965967,0.5432098765432098,-0.5018003774609209,0.0
8737,1978,Graduation,Divorced,55563.0,0,1,05-04-2014,22,29,1,9,2.0,0,2.0,1,2,0,3,3,0,0,0,0,0,0,0,2014-04-05,36,85,43.0,1.0,6.0,0,Divorced,-0.7770966311719378,0.28125,0.17659089300562378,0.4653362002830933,-0.9360179256695361,0.2222222222222222,-0.8249716899479004,0.0236734693877551,-0.7586584645759359,0.012345679012345678,-0.7934004368451723,0.01618705035971223,-0.7461531343752205,0.016597510373443983,-0.7965751648100032,0.0,-0.9388946505167003,0.015810276679841896,-0.790048557152679,0.16666666666666666,-0.7784114889488225,0.16666666666666666,-0.9595322445985,0.0,-0.8582634553880824,0.23076923076923078,-0.9790277748943665,0.23076923076923078,-1.328808650438697,0.12160228898426323,-0.9345552417005873,0.015165876777251185,0.08492276300300138,0.4,-1.1554180795848366,0.14814814814814814,-0.5018003774609209,0.0
11088,1971,PhD,Together,78642.0,0,1,21-04-2013,83,1225,0,322,46.0,35,17.0,1,4,9,4,6,0,0,0,0,0,0,0,2013-04-21,43,434,1816.0,1.0,18.0,0,Together,-0.18245141245269614,0.390625,1.2789449458316557,0.6648326832272634,1.1701572799868725,0.8383838383838383,2.7876953552437365,1.0,-0.7953458193534686,0.0,0.9569957741860778,0.579136690647482,0.3439950719414841,0.3817427385892116,0.4742881249298118,0.43209876543209874,-0.5632137995552411,0.13438735177865613,-0.790048557152679,0.16666666666666666,-0.022934133989826744,0.3333333333333333,2.331411962802956,0.9,-0.5506618329769937,0.3076923076923077,0.2984608944823601,0.46153846153846156,0.3978668986865968,0.6208869814020028,2.009700391255317,0.7227737590421551,0.08492276300300138,0.4,0.4095926525512384,0.4444444444444444,-0.5018003774609209,0.0
716,1949,PhD,Together,67911.0,0,1,22-05-2014,63,529,0,356,63.0,28,0.0,3,6,7,11,3,0,0,0,0,0,0,0,2014-05-22,65,38,976.0,1.0,27.0,0,Together,1.6864335606649206,0.734375,0.7663854180845198,0.5720731720494009,0.479608032230673,0.6363636363636364,0.6853406199148239,0.43183673469387757,-0.7953458193534686,0.0,1.1471346597294085,0.6402877697841727,0.7651886971093017,0.5228215767634855,0.2201154669818488,0.345679012345679,-0.9889854306448949,0.0,0.509774261813168,0.5,0.732543220969169,0.5,1.6000910278248546,0.7,1.6025495239006275,0.8461538461538461,-0.9790277748943665,0.23076923076923078,-1.56134088771345,0.05436337625178827,0.6147907851171561,0.3875280618608132,0.08492276300300138,0.4,1.5833507016532946,0.6666666666666666,-0.5018003774609209,0.0
466,1944,Graduation,Married,65275.0,0,0,03-04-2013,9,388,14,218,91.0,14,21.0,1,4,3,13,2,0,0,0,0,0,0,0,2013-04-03,70,452,746.0,0.0,21.0,0,Married,2.111180145464379,0.8125,0.6404785207644704,0.5492874045100433,-1.3848749367110658,0.09090909090909091,0.25943254853353565,0.31673469387755104,-0.2817228524680096,0.1728395061728395,0.3753944772300076,0.3920863309352518,1.4589193738562956,0.7551867219917012,-0.2882298489140772,0.1728395061728395,-0.463032239298852,0.16600790513833993,-0.790048557152679,0.16666666666666666,-0.022934133989826744,0.3333333333333333,0.13744915786865206,0.3,2.2177527687228054,1.0,-1.4048573313532753,0.15384615384615385,0.4869217980684171,0.6466380543633763,0.23285125010313576,0.2957345971563981,-1.298546248827711,0.0,0.8008453355852571,0.5185185185185185,-0.5018003774609209,0.0
9135,1950,Graduation,Together,27203.0,1,1,06-08-2012,92,13,2,21,4.0,0,24.0,2,1,1,2,8,0,0,0,0,0,0,0,2012-08-06,64,692,64.0,2.0,6.0,0,Together,1.601484243705029,0.71875,-1.1780068338519638,0.22019038563355628,1.4809044414771624,0.9292929292929293,-0.8733016838635076,0.010612244897959184,-0.7219711097984031,0.024691358024691357,-0.7262925948887026,0.03776978417266187,-0.6966009431790066,0.03319502074688797,-0.7965751648100032,0.0,-0.3878960691065602,0.18972332015810275,-0.1401371476697555,0.3333333333333333,-1.1561501664283205,0.08333333333333333,-0.5938717771094493,0.1,-1.165865077799171,0.15384615384615385,1.1501200074001778,0.6153846153846154,1.674320456492688,0.9899856938483548,-0.8996825015471334,0.023547019206784734,1.4683917748337139,0.8,-1.1554180795848366,0.14814814814814814,-0.5018003774609209,0.0
10623,1961,Master,Together,48330.0,0,1,15-11-2013,2,28,0,4,0.0,0,0.0,1,1,0,3,5,0,0,0,0,0,0,0,2013-11-15,53,226,32.0,1.0,5.0,0,Together,0.6670417571462206,0.546875,-0.16888884459525533,0.4028136446639078,-1.6265671734257356,0.020202020202020204,-0.8279923145676259,0.022857142857142857,-0.7953458193534686,0.0,-0.8213620376603679,0.007194244604316547,-0.7957053255714343,0.0,-0.7965751648100032,0.0,-0.9889854306448949,0.0,-0.790048557152679,0.16666666666666666,-1.1561501664283205,0.08333333333333333,-0.9595322445985,0.0,-0.8582634553880824,0.23076923076923078,-0.12736866197654878,0.38461538461538464,-0.6312119386144378,0.32331902718168815,-0.9528219151143014,0.01077575455225742,0.08492276300300138,0.4,-1.2858356405961762,0.12345679012345678,-0.5018003774609209,0.0
8151,1990,Basic,Married,24279.0,0,0,29-12-2012,6,16,36,21,20.0,62,108.0,1,4,1,3,8,0,0,0,0,0,0,0,2012-12-29,24,547,263.0,0.0,9.0,0,Married,-1.7964884346906378,0.09375,-1.3176698716986348,0.19491512604134026,-1.4884573238744958,0.06060606060606061,-0.8642398100043313,0.013061224489795919,0.5253989526377119,0.4444444444444444,-0.7262925948887026,0.03776978417266187,-0.30018341360929585,0.16597510373443983,1.454668377014812,0.7654320987654321,1.715916696277611,0.8537549407114624,-0.790048557152679,0.16666666666666666,-0.022934133989826744,0.3333333333333333,-0.5938717771094493,0.1,-0.8582634553880824,0.23076923076923078,1.1501200074001778,0.6153846153846154,0.9569337670280242,0.7825464949928469,-0.569221773426307,0.10296832127712646,-1.298546248827711,0.0,-0.7641653965508178,0.2222222222222222,-0.5018003774609209,0.0
5140,1985,PhD,Married,64355.0,1,0,24-08-2012,66,1047,0,140,67.0,38,126.5,2,4,3,12,8,0,0,0,0,0,0,0,2012-08-24,29,674,1445.0,1.0,21.0,0,Married,-1.3717418498911795,0.171875,0.5965352940822073,0.541334860452301,0.5831904193941029,0.6666666666666666,2.2500241729326063,0.8546938775510204,-0.7953458193534686,0.0,-0.060806495487045184,0.2517985611510791,0.8642930795017294,0.5560165975103735,0.5832192640503674,0.4691358024691358,2.1792564124634106,1.0,-0.1401371476697555,0.3333333333333333,-0.022934133989826744,0.3333333333333333,0.13744915786865206,0.3,1.9101511463117165,0.9230769230769231,1.1501200074001778,0.6153846153846154,1.5852655571108676,0.9642346208869814,1.393615315210963,0.5747069094537292,0.08492276300300138,0.4,0.8008453355852571,0.5185185185185185,-0.5018003774609209,0.0
10160,1956,Master,Together,50943.0,0,1,21-06-2013,49,31,0,7,2.0,0,6.0,1,1,0,3,5,0,0,0,0,0,0,0,2013-06-21,58,373,46.0,1.0,5.0,0,Together,1.0917883419456789,0.625,-0.044080527942262505,0.4254005986018217,-0.0037764411986667165,0.494949494949495,-0.8189304407084496,0.025306122448979593,-0.7953458193534686,0.0,-0.8045850771712505,0.012589928057553957,-0.7461531343752205,0.016597510373443983,-0.7965751648100032,0.0,-0.8387130902603112,0.04743083003952569,-0.790048557152679,0.16666666666666666,-1.1561501664283205,0.08333333333333333,-0.9595322445985,0.0,-0.8582634553880824,0.23076923076923078,-0.12736866197654878,0.38461538461538464,0.09606973967042799,0.5336194563662375,-0.9295734216786654,0.01636318283861312,0.08492276300300138,0.4,-1.2858356405961762,0.12345679012345678,-0.5018003774609209,0.0
4945,1953,Graduation,Widow,53653.0,0,0,07-11-2012,29,815,10,239,28.0,10,108.0,2,10,4,12,6,0,0,0,0,0,0,0,2012-11-07,61,599,1210.0,0.0,28.0,0,Widow,1.346636292825354,0.671875,0.08536093326309935,0.44882602729364984,-0.6943256889548662,0.29292929292929293,1.5492392611563024,0.6653061224489796,-0.4284722715781407,0.12345679012345678,0.49283320065382946,0.42985611510791366,-0.10197464882444048,0.23236514522821577,-0.43347136774148465,0.12345679012345678,1.715916696277611,0.8537549407114624,-0.1401371476697555,0.3333333333333333,2.2434979308871608,0.8333333333333334,0.5031096253577028,0.4,1.9101511463117165,0.9230769230769231,0.2984608944823601,0.46153846153846156,1.214203476353283,0.8569384835479256,1.0033727468270726,0.48091793464704413,-1.298546248827711,0.0,1.7137682626646342,0.691358024691358,-0.5018003774609209,0.0
10584,1976,Graduation,Married,65665.0,0,1,02-12-2013,77,225,81,387,106.0,36,29.0,1,5,10,8,3,0,0,0,0,0,0,0,2013-12-02,38,209,945.0,1.0,24.0,0,Married,-0.6071979972521545,0.3125,0.6591066277276036,0.5526585916649559,0.9629925056600127,0.7777777777777778,-0.23292926448171247,0.1836734693877551,2.1763299176266875,1.0,1.3204965847836219,0.6960431654676259,1.8305608078278996,0.8796680497925311,0.5105985046366637,0.4444444444444444,-0.2626691187860738,0.22924901185770752,-0.790048557152679,0.16666666666666666,0.35480454348967116,0.4166666666666667,2.697072430292007,1.0,0.6797446566673614,0.6153846153846154,-0.9790277748943665,0.23076923076923078,-0.715319343586157,0.2989985693848355,0.5633119782239621,0.3751558992267398,0.08492276300300138,0.4,1.1920980186192758,0.5925925925925926,-0.5018003774609209,0.0
6071,1989,Graduation,Single,81217.0,0,0,19-07-2013,77,493,70,324,120.5,40,84.0,1,3,7,11,1,0,0,0,0,0,0,0,2013-07-19,25,345,1157.0,0.0,22.0,0,Single,-1.7115391177307462,0.109375,1.4019382161651637,0.6870911625193141,0.9629925056600127,0.7777777777777778,0.5765981336047078,0.40244897959183673,1.772769015073827,0.8641975308641975,0.9681804145121562,0.5827338129496403,2.18981419400045,1.0,0.6558400234640711,0.49382716049382713,1.1148273347392763,0.6640316205533597,-0.790048557152679,0.16666666666666666,-0.40067281146932465,0.25,1.6000910278248546,0.7,1.6025495239006275,0.8461538461538461,-1.8306868878121842,0.07692307692307693,-0.0424601038124036,0.49356223175965663,0.9153605931064505,0.4597655275629833,-1.298546248827711,0.0,0.9312628965965967,0.5432098765432098,-0.5018003774609209,0.0
3386,1992,Graduation,Married,34935.0,0,0,21-06-2013,71,34,4,66,3.0,10,20.0,1,2,1,4,7,0,0,0,0,0,0,0,2013-06-21,22,373,137.0,0.0,8.0,0,Married,-1.9663870686104212,0.0625,-0.8086926722136399,0.28702633199710426,0.7558277313331528,0.7171717171717171,-0.8098685668492732,0.027755102040816326,-0.6485964002433374,0.04938271604938271,-0.47463818755194137,0.11870503597122302,-0.7213770387771135,0.024896265560165973,-0.43347136774148465,0.12345679012345678,-0.4880776293629493,0.15810276679841898,-0.790048557152679,0.16666666666666666,-0.7784114889488225,0.16666666666666666,-0.5938717771094493,0.1,-0.5506618329769937,0.3076923076923077,0.7242904509412689,0.5384615384615384,0.09606973967042799,0.5336194563662375,-0.7784582143470312,0.05268146669992517,-1.298546248827711,0.0,-0.8945829575621574,0.19753086419753085,-0.5018003774609209,0.0
8939,1959,Graduation,Divorced,61250.0,0,1,16-12-2012,49,382,81,65,60.0,26,59.0,6,5,2,12,5,0,0,0,0,0,0,0,2012-12-16,55,560,730.0,1.0,25.0,0,Divorced,0.8369403910660039,0.578125,0.4482269040295695,0.5144950242574204,-0.0037764411986667165,0.494949494949495,0.24130880081518297,0.31183673469387757,2.1763299176266875,1.0,-0.4802305077149805,0.11690647482014388,0.690860410314981,0.4979253112033195,0.1474947075681451,0.32098765432098764,0.4886925831368445,0.466403162055336,2.459508490261938,1.0,0.35480454348967116,0.4166666666666667,-0.22821130962039865,0.2,1.9101511463117165,0.9230769230769231,-0.12736866197654878,0.38461538461538464,1.021251194359339,0.8011444921316166,0.20628154331955173,0.28934896482913447,0.08492276300300138,0.4,1.3225155796306154,0.6172839506172839,-0.5018003774609209,0.0
9925,1981,PhD,Together,39665.0,1,0,25-05-2013,97,127,1,56,0.0,1,31.0,3,4,2,3,7,1,0,0,0,0,0,0,2013-05-25,33,400,216.0,1.0,12.0,1,Together,-1.0319445820516129,0.234375,-0.5827671698146134,0.32791278133745366,1.6535417534162122,0.9797979797979798,-0.5289504772148065,0.1036734693877551,-0.7586584645759359,0.012345679012345678,-0.5305613891823328,0.10071942446043165,-0.7957053255714343,0.0,-0.7602647851031514,0.012345679012345678,-0.21257833865787926,0.2450592885375494,0.509774261813168,0.5,-0.022934133989826744,0.3333333333333333,-0.22821130962039865,0.2,-0.8582634553880824,0.23076923076923078,0.7242904509412689,0.5384615384615384,0.22965208874315846,0.5722460658082976,-0.6472702871030851,0.08421052631578947,0.08492276300300138,0.4,-0.3729127135167991,0.2962962962962963,0.621109558115965,0.2
4320,1979,Graduation,Single,60152.0,0,1,28-03-2013,6,325,81,300,86.0,58,91.0,1,6,4,12,3,0,0,0,0,0,0,0,2013-03-28,35,458,943.0,1.0,23.0,0,Single,-0.8620459481318296,0.265625,0.39578161827182506,0.5050038358058975,-1.4884573238744958,0.06060606060606061,0.06913319749083238,0.2653061224489796,2.1763299176266875,1.0,0.8339647305992168,0.539568345323741,1.3350388958657609,0.7136929460580913,1.3094268581874047,0.7160493827160493,1.2901450651879574,0.7193675889328063,-0.790048557152679,0.16666666666666666,0.732543220969169,0.5,0.5031096253577028,0.4,1.9101511463117165,0.9230769230769231,-0.9790277748943665,0.23076923076923078,0.5166067645290239,0.6552217453505007,0.5599907648760141,0.3743576951858319,0.08492276300300138,0.4,1.0616804576079362,0.5679012345679012,-0.5018003774609209,0.0
5389,1964,Graduation,Married,48920.0,0,2,20-10-2013,93,238,17,68,8.0,10,6.0,3,6,2,5,7,0,1,0,0,0,0,0,2013-10-20,50,252,347.0,2.0,16.0,1,Married,0.41219380626654556,0.5,-0.14070786226641271,0.40791364574441646,1.5154319038649724,0.9393939393939394,-0.19366114442528165,0.19428571428571428,-0.1716607881354112,0.20987654320987653,-0.46345354722586307,0.1223021582733813,-0.5974965607865789,0.06639004149377593,-0.43347136774148465,0.12345679012345678,-0.8387130902603112,0.04743083003952569,0.509774261813168,0.5,0.732543220969169,0.5,-0.22821130962039865,0.2,-0.24306021056590488,0.38461538461538464,0.7242904509412689,0.5384615384615384,-0.5025770839518086,0.3605150214592275,-0.42973081281249087,0.13649289099526066,1.4683917748337139,0.8,0.1487575305285592,0.3950617283950617,0.621109558115965,0.2
6036,1959,Master,Together,89120.0,0,0,17-03-2014,78,1168,81,408,72.0,81,55.0,1,5,6,7,1,0,0,1,0,0,0,0,2014-03-17,55,104,1924.0,0.0,19.0,1,Together,0.8369403910660039,0.578125,1.779420086241169,0.7554052447892468,0.9975199680478226,0.7878787878787878,2.615519751919386,0.953469387755102,2.1763299176266875,1.0,1.4379353082074435,0.7338129496402878,0.9881735574922641,0.5975103734439834,2.1445655914449975,1.0,0.38851102288045536,0.43478260869565216,-0.790048557152679,0.16666666666666666,0.35480454348967116,0.4166666666666667,1.2344305603358041,0.6,0.37214303425627265,0.5384615384615384,-1.8306868878121842,0.07692307692307693,-1.2348062566467755,0.14878397711015737,2.1890459120445094,0.7658767772511849,-1.298546248827711,0.0,0.540010213562578,0.4691358024691358,0.621109558115965,0.2
182,1946,PhD,Together,44124.0,0,1,11-05-2013,62,284,0,55,0.0,6,52.0,4,6,2,5,8,0,0,0,0,0,0,0,2013-05-11,68,414,397.0,1.0,17.0,0,Together,1.9412815115445956,0.78125,-0.3697858135361232,0.3664566878086203,0.445080569842863,0.6262626262626263,-0.05471241191791101,0.23183673469387756,-0.7953458193534686,0.0,-0.5361537093453719,0.09892086330935251,-0.7957053255714343,0.0,-0.5787128865688921,0.07407407407407407,0.31337485268816356,0.41106719367588934,1.1596856712960915,0.6666666666666666,0.732543220969169,0.5,-0.22821130962039865,0.2,-0.24306021056590488,0.38461538461538464,1.1501200074001778,0.6153846153846154,0.29891701048457425,0.592274678111588,-0.3467004791137908,0.1564479920179596,0.08492276300300138,0.4,0.2791750915398988,0.41975308641975306,-0.5018003774609209,0.0
203,1975,Master,Single,81169.0,0,0,14-04-2013,47,1225,20,556,80.0,61,27.0,1,5,7,9,2,0,0,0,0,0,0,0,2013-04-14,39,441,2089.0,0.0,22.0,0,Single,-0.5222486802922628,0.328125,1.3996455260773935,0.686676247177171,-0.07283136597428667,0.47474747474747475,2.7876953552437365,1.0,-0.06159872380281283,0.24691358024691357,2.2655986923372358,1.0,1.1863823222771195,0.6639004149377593,1.41835799730796,0.7530864197530864,-0.31275989891426836,0.2134387351778656,-0.790048557152679,0.16666666666666666,0.35480454348967116,0.4166666666666667,1.6000910278248546,0.7,0.9873462790784502,0.6923076923076923,-1.4048573313532753,0.15384615384615385,0.4324993595573047,0.630901287553648,2.46304601325022,0.8317286106260913,-1.298546248827711,0.0,0.9312628965965967,0.5432098765432098,-0.5018003774609209,0.0
11025,1961,Graduation,Married,36443.0,1,1,03-02-2013,9,65,0,46,4.0,3,20.0,4,3,1,3,8,0,0,0,0,0,0,0,2013-02-03,53,511,138.0,2.0,11.0,0,Married,0.6670417571462206,0.546875,-0.7366639919561913,0.30006158899609936,-1.3848749367110658,0.09090909090909091,-0.7162292036377843,0.053061224489795916,-0.7953458193534686,0.0,-0.5864845908127241,0.08273381294964029,-0.6966009431790066,0.03319502074688797,-0.6876440256894477,0.037037037037037035,-0.4880776293629493,0.15810276679841898,1.1596856712960915,0.6666666666666666,-0.40067281146932465,0.25,-0.5938717771094493,0.1,-0.8582634553880824,0.23076923076923078,1.1501200074001778,0.6153846153846154,0.7788239682643837,0.7310443490701002,-0.7767976076730572,0.05308056872037915,1.4683917748337139,0.8,-0.5033302745281387,0.2716049382716049,-0.5018003774609209,0.0
10203,1990,Graduation,Single,26095.0,1,0,30-06-2013,77,11,7,9,3.0,1,11.0,1,1,0,3,7,0,0,0,0,0,0,0,2013-06-30,24,364,42.0,1.0,5.0,0,Single,-1.7964884346906378,0.09375,-1.2309297633779936,0.2106127564857535,0.9629925056600127,0.7777777777777778,-0.8793429331029585,0.008979591836734694,-0.5385343359107391,0.08641975308641975,-0.7934004368451723,0.01618705035971223,-0.7213770387771135,0.024896265560165973,-0.7602647851031514,0.012345679012345678,-0.7134861399398248,0.08695652173913043,-0.790048557152679,0.16666666666666666,-1.1561501664283205,0.08333333333333333,-0.9595322445985,0.0,-0.8582634553880824,0.23076923076923078,0.7242904509412689,0.5384615384615384,0.05154228997951783,0.5207439198855508,-0.9362158483745614,0.014766774756797206,0.08492276300300138,0.4,-1.2858356405961762,0.12345679012345678,-0.5018003774609209,0.0
4607,1959,Graduation,Together,71367.0,0,0,23-08-2013,24,227,23,389,42.0,21,75.0,1,4,5,7,2,0,0,0,0,0,0,0,2013-08-23,55,310,777.0,0.0,17.0,0,Together,0.8369403910660039,0.578125,0.9314591044039776,0.6019470766837027,-0.8669630008939162,0.24242424242424243,-0.22688801524226157,0.1853061224489796,0.048463340529785535,0.2839506172839506,1.3316812251097,0.6996402877697842,0.24489068954905643,0.34854771784232363,-0.0340571909661142,0.25925925925925924,0.8894188241624009,0.5928853754940712,-0.790048557152679,0.16666666666666666,-0.022934133989826744,0.3333333333333333,0.8687700928467534,0.5,0.37214303425627265,0.5384615384615384,-1.4048573313532753,0.15384615384615385,-0.21562240816594308,0.4434907010014306,0.2843300569963298,0.3081067597904714,-1.298546248827711,0.0,0.2791750915398988,0.41975308641975306,-0.5018003774609209,0.0
